ob,station,precip
2009-12-19 04:00:00,LAKE,1.016
2009-12-19 05:00:00,LAKE,1.016
2009-12-19 06:00:00,LAKE,1.016
2009-12-25 10:00:00,LAKE,0.762
2009-12-25 11:00:00,LAKE,0.762
2009-12-25 12:00:00,LAKE,2.286
2009-12-25 13:00:00,LAKE,3.556
2009-12-25 15:00:00,LAKE,1.524
2009-12-25 16:00:00,LAKE,2.54
2009-12-25 17:00:00,LAKE,2.286
2009-12-25 18:00:00,LAKE,1.524
2009-12-31 00:00:00,LAKE,1.27
2009-12-31 01:00:00,LAKE,2.032
2009-12-31 02:00:00,LAKE,3.302
2009-12-31 03:00:00,LAKE,0.762
