ob,precip
2015-01-26 08:53:00,0.01
2015-01-26 09:00:00,0.03
2015-01-26 09:01:00,0.01
2015-01-26 09:05:00,0.01
2015-01-26 10:00:00,0.02
2015-01-26 20:51:00,0.01
2015-01-26 21:00:00,0.01
2015-01-26 21:07:00,0.01
2015-01-26 22:00:00,0.01
2015-01-27 02:34:00,0.01
2015-01-27 03:00:00,0.01
2015-01-27 05:20:00,0.01
2015-01-27 06:00:00,0.01
2015-02-02 02:03:00,0.01
2015-02-02 02:26:00,0.01
2015-02-02 02:30:00,0.01
2015-02-02 02:38:00,0.01
2015-02-02 02:45:00,0.01
2015-02-02 03:00:00,0.05
2015-02-02 03:40:00,0.01
2015-02-02 03:53:00,0.01
2015-02-02 04:00:00,0.02
2015-02-02 04:17:00,0.01
2015-02-02 04:19:00,0.01
2015-02-02 04:20:00,0.01
2015-02-02 04:22:00,0.01
2015-02-02 04:24:00,0.01
2015-02-02 04:26:00,0.01
2015-02-02 04:29:00,0.01
2015-02-02 04:34:00,0.01
2015-02-02 04:41:00,0.01
2015-02-02 04:42:00,0.01
2015-02-02 04:43:00,0.01
2015-02-02 04:44:00,0.02
2015-02-02 04:45:00,0.02
2015-02-02 04:46:00,0.02
2015-02-02 04:47:00,0.01
2015-02-02 04:48:00,0.02
2015-02-02 04:49:00,0.01
2015-02-02 04:50:00,0.01
2015-02-02 04:52:00,0.01
2015-02-02 04:55:00,0.01
2015-02-02 04:56:00,0.01
2015-02-02 04:58:00,0.01
2015-02-02 05:00:00,0.26
2015-02-02 05:00:00,0.01
2015-02-02 05:02:00,0.01
2015-02-02 05:04:00,0.01
2015-02-02 05:07:00,0.01
2015-02-02 05:11:00,0.01
2015-02-02 05:16:00,0.01
2015-02-02 05:18:00,0.01
2015-02-02 05:20:00,0.01
2015-02-02 05:23:00,0.01
2015-02-02 05:30:00,0.01
2015-02-02 06:00:00,0.1
2015-02-02 06:12:00,0.01
2015-02-02 06:26:00,0.01
2015-02-02 06:37:00,0.01
2015-02-02 06:52:00,0.01
2015-02-02 07:00:00,0.04
2015-02-02 07:26:00,0.01
2015-02-02 07:30:00,0.01
2015-02-02 07:33:00,0.01
2015-02-02 07:35:00,0.01
2015-02-02 07:37:00,0.01
2015-02-02 07:39:00,0.01
2015-02-02 07:41:00,0.01
2015-02-02 07:43:00,0.01
2015-02-02 07:45:00,0.01
2015-02-02 07:48:00,0.01
2015-02-02 07:55:00,0.01
2015-02-02 08:00:00,0.11
2015-02-02 08:04:00,0.01
2015-02-02 08:15:00,0.01
2015-02-02 08:21:00,0.01
2015-02-02 08:25:00,0.01
2015-02-02 08:30:00,0.01
2015-02-02 08:34:00,0.01
2015-02-02 08:36:00,0.01
2015-02-02 08:38:00,0.01
2015-02-02 08:40:00,0.01
2015-02-02 08:43:00,0.01
