ob,station,precip
2013-02-07 20:03:00,LAKE,0.01
2013-02-07 20:24:00,LAKE,0.01
2013-02-07 20:47:00,LAKE,0.01
2013-02-07 21:00:00,LAKE,0.03
2013-02-07 21:03:00,LAKE,0.01
2013-02-07 21:11:00,LAKE,0.01
2013-02-07 21:19:00,LAKE,0.01
2013-02-07 21:26:00,LAKE,0.01
2013-02-07 21:34:00,LAKE,0.01
2013-02-07 21:42:00,LAKE,0.01
2013-02-07 21:49:00,LAKE,0.01
2013-02-07 21:59:00,LAKE,0.01
2013-02-07 22:00:00,LAKE,0.08
2013-02-07 22:05:00,LAKE,0.01
2013-02-07 22:10:00,LAKE,0.01
2013-02-07 22:15:00,LAKE,0.01
2013-02-07 22:23:00,LAKE,0.01
2013-02-07 22:30:00,LAKE,0.01
2013-02-07 22:54:00,LAKE,0.01
2013-02-07 23:00:00,LAKE,0.06
2013-02-07 23:14:00,LAKE,0.01
2013-02-07 23:21:00,LAKE,0.01
2013-02-07 23:27:00,LAKE,0.01
2013-02-07 23:34:00,LAKE,0.01
2013-02-07 23:38:00,LAKE,0.01
2013-02-07 23:42:00,LAKE,0.01
2013-02-07 23:47:00,LAKE,0.01
2013-02-07 23:53:00,LAKE,0.01
2013-02-07 23:58:00,LAKE,0.01
2013-02-08 00:00:00,LAKE,0.09
2013-02-08 00:03:00,LAKE,0.01
2013-02-08 00:08:00,LAKE,0.01
2013-02-08 00:12:00,LAKE,0.01
2013-02-08 00:17:00,LAKE,0.01
2013-02-08 00:21:00,LAKE,0.01
2013-02-08 00:24:00,LAKE,0.01
2013-02-08 00:28:00,LAKE,0.01
2013-02-08 00:32:00,LAKE,0.01
2013-02-08 00:35:00,LAKE,0.01
2013-02-08 00:39:00,LAKE,0.01
2013-02-08 00:44:00,LAKE,0.01
2013-02-08 00:47:00,LAKE,0.01
2013-02-08 00:51:00,LAKE,0.01
2013-02-08 00:55:00,LAKE,0.01
2013-02-08 00:58:00,LAKE,0.01
2013-02-08 01:00:00,LAKE,0.15
2013-02-08 01:01:00,LAKE,0.01
2013-02-08 01:05:00,LAKE,0.01
2013-02-08 01:08:00,LAKE,0.01
2013-02-08 01:11:00,LAKE,0.01
2013-02-08 01:14:00,LAKE,0.01
2013-02-08 01:18:00,LAKE,0.01
2013-02-08 01:21:00,LAKE,0.01
2013-02-08 01:25:00,LAKE,0.01
2013-02-08 01:28:00,LAKE,0.01
2013-02-08 01:30:00,LAKE,0.01
2013-02-08 01:34:00,LAKE,0.01
2013-02-08 01:38:00,LAKE,0.01
2013-02-08 01:42:00,LAKE,0.01
2013-02-08 01:45:00,LAKE,0.01
2013-02-08 01:48:00,LAKE,0.01
2013-02-08 01:53:00,LAKE,0.01
2013-02-08 01:57:00,LAKE,0.01
2013-02-08 02:00:00,LAKE,0.17
2013-02-08 02:01:00,LAKE,0.01
2013-02-08 02:04:00,LAKE,0.01
2013-02-08 02:07:00,LAKE,0.01
2013-02-08 02:11:00,LAKE,0.01
2013-02-08 02:15:00,LAKE,0.01
2013-02-08 02:18:00,LAKE,0.01
2013-02-08 02:22:00,LAKE,0.01
2013-02-08 02:26:00,LAKE,0.01
2013-02-08 02:32:00,LAKE,0.01
2013-02-08 02:41:00,LAKE,0.01
2013-02-08 02:47:00,LAKE,0.01
2013-02-08 02:51:00,LAKE,0.01
2013-02-08 02:55:00,LAKE,0.01
2013-02-08 03:00:00,LAKE,0.13
2013-02-08 03:01:00,LAKE,0.01
2013-02-08 03:07:00,LAKE,0.01
2013-02-08 03:13:00,LAKE,0.01
2013-02-08 03:19:00,LAKE,0.01
2013-02-08 03:26:00,LAKE,0.01
2013-02-08 03:35:00,LAKE,0.01
2013-02-08 03:51:00,LAKE,0.01
2013-02-08 04:00:00,LAKE,0.07
2013-02-08 08:10:00,LAKE,0.01
2013-02-08 09:00:00,LAKE,0.01
2013-02-10 23:15:00,LAKE,0.01
2013-02-10 23:26:00,LAKE,0.01
2013-02-11 00:00:00,LAKE,0.02
2013-02-11 07:07:00,LAKE,0.01
2013-02-11 07:38:00,LAKE,0.01
2013-02-11 07:44:00,LAKE,0.01
2013-02-11 07:52:00,LAKE,0.01
2013-02-11 08:00:00,LAKE,0.04
2013-02-11 08:55:00,LAKE,0.01
2013-02-11 09:00:00,LAKE,0.01
2013-02-13 03:43:00,LAKE,0.01
2013-02-13 03:52:00,LAKE,0.01
2013-02-13 04:00:00,LAKE,0.02
2013-02-13 04:24:00,LAKE,0.01
2013-02-13 04:27:00,LAKE,0.01
2013-02-13 04:32:00,LAKE,0.01
2013-02-13 04:39:00,LAKE,0.01
2013-02-13 05:00:00,LAKE,0.04
2013-02-13 05:24:00,LAKE,0.01
2013-02-13 06:00:00,LAKE,0.01
2013-02-13 06:00:00,LAKE,0.01
2013-02-13 07:00:00,LAKE,0.01
2013-02-13 07:13:00,LAKE,0.01
2013-02-13 08:00:00,LAKE,0.01
2013-02-13 11:21:00,LAKE,0.01
2013-02-13 12:00:00,LAKE,0.01
2013-02-16 09:22:00,LAKE,0.01
